"Age","DailyRate","DistanceFromHome","Education","EnvironmentSatisfaction","HourlyRate","JobInvolvement","JobSatisfaction","MonthlyIncome","MonthlyRate","NumCompaniesWorked","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TrainingTimesLastYear","WorkLifeBalance","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","JobLevel","PercentSalaryHike","TotalWorkingYears","YearsAtCompany","BusinessTravel_Non-Travel","BusinessTravel_Travel_Frequently","BusinessTravel_Travel_Rarely","Department_Human Resources","Department_Research & Development","Department_Sales","EducationField_Human Resources","EducationField_Life Sciences","EducationField_Marketing","EducationField_Medical","EducationField_Other","EducationField_Technical Degree","Gender_Female","Gender_Male","JobRole_Healthcare Representative","JobRole_Human Resources","JobRole_Laboratory Technician","JobRole_Manager","JobRole_Manufacturing Director","JobRole_Research Director","JobRole_Research Scientist","JobRole_Sales Executive","JobRole_Sales Representative","MaritalStatus_Divorced","MaritalStatus_Married","MaritalStatus_Single","OverTime_No","OverTime_Yes","Attrition"
35,1146,26,4,3,31,3,4,8837,16642,1,3,3,0,2,3,0,1,7,3,16,9,9,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,"No"
50,1046,10,3,4,100,2,4,10496,2755,6,3,4,0,2,3,3,1,3,3,15,20,4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"No"
23,507,20,1,1,97,3,3,2272,24812,0,3,2,0,2,3,3,1,2,2,14,5,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"No"
34,1320,20,3,3,89,4,3,2585,21643,0,3,4,0,5,2,0,0,0,1,17,2,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"No"
37,799,1,3,2,59,3,4,7491,23848,4,3,4,0,3,4,5,1,2,3,17,12,6,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,"No"
43,177,8,3,1,55,3,2,4765,23814,4,4,3,1,2,4,0,0,0,2,21,4,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,"No"
30,855,7,4,4,73,3,1,4779,12761,7,3,2,2,3,3,2,0,2,2,14,8,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"No"
38,119,3,3,1,76,3,3,10609,9647,0,3,3,2,6,2,10,5,13,3,12,17,16,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"No"
34,1111,8,2,3,93,3,1,6500,13305,5,3,2,1,1,3,2,1,2,2,17,6,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
32,634,5,4,2,35,4,4,3312,18783,3,3,4,2,3,3,2,0,2,1,17,6,3,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"No"
33,213,7,3,3,49,3,3,11691,25995,0,3,4,0,3,4,9,3,7,3,11,14,13,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"No"
41,840,9,3,1,64,3,3,19419,3735,2,3,2,1,2,4,16,0,11,5,17,21,18,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,"No"
38,268,2,5,4,92,3,3,3057,20471,6,3,2,1,0,1,0,0,1,1,13,6,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"No"
50,881,2,4,1,98,3,1,17924,4544,1,3,4,1,3,3,6,14,7,4,11,31,31,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"No"
40,369,8,2,2,92,3,1,6516,5041,2,3,2,1,3,3,0,0,0,2,16,18,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"No"
38,152,10,3,3,85,3,4,5666,19899,1,3,2,0,1,3,3,1,3,2,13,6,5,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"No"
41,447,5,3,2,85,4,2,6870,15530,3,3,1,0,3,1,2,1,2,2,12,11,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"No"
36,928,1,2,2,56,3,4,6201,2823,1,3,4,1,1,2,14,4,11,2,14,18,18,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"No"
32,1018,3,2,3,39,3,4,11159,19373,3,3,4,0,6,3,7,7,7,3,15,10,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"No"
31,587,2,4,4,57,3,3,9852,8935,1,3,1,1,5,2,8,9,6,3,19,10,10,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"No"
42,269,2,3,4,56,2,1,2593,8007,0,3,3,1,4,3,6,7,8,1,11,10,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"No"
29,1176,3,2,2,62,3,3,5561,3487,1,3,1,1,5,2,0,1,2,2,14,6,6,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
59,1324,3,3,3,81,4,1,2670,9964,4,4,1,3,3,2,0,0,0,1,20,12,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"No"
37,408,19,2,2,73,3,2,3022,10227,4,4,1,0,1,3,0,0,0,1,21,8,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"No"
39,867,9,2,1,87,3,1,5151,12315,1,4,4,1,3,3,0,7,9,2,25,10,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"No"
45,193,6,4,4,52,3,1,13245,15067,4,3,2,0,3,4,0,0,0,3,14,17,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"No"
35,950,7,3,3,59,3,3,10221,18869,3,4,2,0,3,4,5,1,6,3,21,17,8,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,"No"
27,793,2,1,4,43,1,4,5071,20392,3,4,2,0,3,3,2,0,0,2,20,8,6,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,"No"
30,288,2,3,3,99,2,4,4152,15830,1,3,1,3,3,3,10,10,8,2,19,11,11,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"No"
38,152,10,3,3,85,3,4,5666,19899,1,3,2,0,1,3,3,1,3,2,13,6,5,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"No"
35,200,18,2,3,60,3,4,9362,19944,2,3,3,0,2,3,2,2,2,3,11,10,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,"No"
34,182,1,4,2,72,4,4,3280,13551,2,3,3,0,2,3,2,1,3,1,16,10,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"No"
53,868,8,3,1,73,3,4,11836,22789,5,3,3,1,3,3,0,2,2,4,14,28,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
45,1005,28,2,4,48,2,2,16704,17119,1,3,3,0,2,3,6,8,6,4,11,21,21,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"No"
30,288,2,3,3,99,2,4,4152,15830,1,3,1,3,3,3,10,10,8,2,19,11,11,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"No"
37,1017,1,2,3,83,2,1,3920,18697,2,3,1,1,2,2,1,0,2,1,14,17,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"No"
30,1329,29,4,3,61,3,1,4115,13192,8,3,3,3,3,3,3,0,3,2,19,8,4,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"No"
59,1089,1,2,2,66,3,4,11904,11038,3,3,3,1,1,1,4,0,4,3,14,14,6,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,"No"
44,1313,7,3,2,31,3,4,19049,3549,0,3,4,1,4,2,7,1,10,5,14,23,22,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"No"
43,343,9,3,1,52,3,3,2438,24978,4,3,3,0,2,2,2,1,2,1,13,7,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"No"
31,1112,5,4,1,67,3,4,5476,22589,1,3,1,2,2,3,0,0,2,2,11,10,10,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
29,1082,9,4,4,43,3,3,2974,25412,9,3,3,1,2,3,3,1,2,1,17,9,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"No"
45,193,6,4,4,52,3,1,13245,15067,4,3,2,0,3,4,0,0,0,3,14,17,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"No"
44,1112,1,4,1,50,2,3,5985,26894,4,3,2,0,1,4,2,0,2,2,11,10,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,"No"
47,1225,2,4,2,47,4,2,15972,21086,6,3,3,3,2,3,2,1,2,4,14,29,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"No"
46,991,1,2,4,44,3,1,3423,22957,6,3,3,0,3,4,6,5,7,1,12,10,7,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,"No"
25,949,1,3,1,81,3,4,3229,4910,4,3,2,1,2,2,2,0,2,1,11,7,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"No"
37,1252,19,2,1,32,3,2,7642,4814,1,3,4,0,2,3,0,0,9,3,13,10,10,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"No"
38,1490,2,2,4,42,3,4,1702,12106,1,4,3,1,3,3,0,0,0,1,23,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"No"
31,1332,11,2,3,80,3,1,6833,17089,1,3,4,0,2,2,5,0,1,2,12,6,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"No"
40,300,26,3,3,74,3,1,8396,22217,1,3,2,1,3,2,7,7,5,2,14,8,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
39,524,18,2,1,32,3,3,4534,13352,0,3,1,0,6,3,7,1,7,2,11,9,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,"No"
39,119,15,4,2,77,3,1,13341,25098,0,3,1,0,3,3,8,11,10,4,12,21,20,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,"No"
54,142,26,3,4,30,4,4,17328,13871,2,3,3,0,3,3,3,4,4,4,12,23,5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,"No"
45,1238,1,1,3,74,2,3,10748,3395,3,4,4,1,3,2,15,14,4,3,23,25,23,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"No"
32,379,5,2,2,48,3,2,6524,8891,1,3,4,1,3,3,8,5,3,2,14,10,10,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
35,1370,27,4,4,49,3,3,6883,5151,2,3,2,1,3,3,7,0,7,2,16,17,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"No"
49,1245,18,4,4,58,2,3,19502,2125,1,3,3,1,5,3,9,0,9,5,17,31,31,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"No"
27,1130,8,4,2,56,3,2,6214,3415,1,3,1,1,3,3,7,0,7,2,18,8,8,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
27,269,5,1,3,42,2,4,12808,8842,1,3,2,1,3,3,8,0,8,3,16,9,9,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"No"
35,1229,8,1,4,36,4,4,2269,4892,1,3,4,0,2,3,0,0,1,1,19,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"No"
56,906,6,3,3,86,4,1,13212,18256,9,3,4,3,0,2,7,7,7,4,11,36,7,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
27,1220,5,3,3,85,3,2,2478,20938,1,3,2,0,2,2,3,1,2,1,12,4,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"No"
35,185,23,4,2,91,1,3,2705,9696,0,3,2,1,2,4,4,0,3,1,16,6,5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"No"
50,989,7,2,2,43,2,3,18740,16701,5,3,4,1,2,2,3,13,8,5,12,29,27,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"No"
54,1082,2,4,3,41,2,3,10686,8392,6,3,2,1,4,3,4,7,0,3,11,13,9,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
33,1111,5,1,2,61,3,4,9998,19293,6,3,1,0,2,4,4,1,2,2,13,8,5,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
50,1322,28,3,4,43,3,1,16880,22422,4,3,2,0,2,3,2,1,2,4,11,25,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"No"
33,924,2,3,3,78,3,4,2496,6670,4,3,4,0,3,3,1,0,0,1,11,7,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"No"
31,798,7,2,3,48,2,3,8943,14034,1,4,1,1,2,3,9,8,9,3,24,10,10,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"No"
36,635,10,4,2,32,3,4,9980,15318,1,3,4,0,3,2,3,9,7,3,14,10,10,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,"No"
41,896,6,3,4,75,3,4,13591,14674,3,3,3,0,3,3,0,0,0,3,18,16,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,"No"
36,559,12,4,3,76,3,3,4663,12421,9,3,2,2,2,3,2,1,1,2,12,7,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"No"
32,1109,29,4,4,69,3,3,4025,11135,9,3,2,0,2,3,7,7,7,1,12,10,8,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"No"
25,882,19,1,4,67,3,4,3669,9075,3,3,3,3,6,2,2,1,2,1,11,7,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"No"
23,541,2,1,3,62,3,1,2322,9518,3,3,3,1,3,3,0,0,0,1,13,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,"No"
34,470,2,4,4,84,2,1,5957,23687,6,3,2,1,3,3,9,5,9,2,13,13,11,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"No"
51,1178,14,2,3,87,3,4,4936,14862,4,3,3,1,2,2,7,0,7,2,11,18,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
50,1099,29,4,2,88,2,3,17046,9314,0,3,2,1,2,3,10,15,7,4,15,28,27,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,"No"
31,1082,1,4,3,87,3,2,2501,18775,1,3,2,0,4,3,1,1,0,1,17,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"No"
26,1167,5,3,4,30,2,3,2966,21378,0,3,4,0,2,3,2,0,0,1,18,5,4,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"No"
34,1031,6,4,3,45,2,2,4505,15000,6,3,3,1,3,3,0,0,0,2,15,12,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"No"
37,1225,10,2,4,80,4,4,4680,15232,3,3,1,0,2,3,0,0,0,1,17,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"No"
49,1313,11,4,4,80,3,4,4507,8191,3,3,3,0,1,4,1,0,4,2,12,8,5,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,"No"
50,145,1,3,4,95,3,3,6347,24920,0,3,1,1,3,3,7,0,13,2,12,19,18,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
33,508,10,3,2,46,2,4,4682,4317,3,3,3,0,6,2,7,0,1,2,14,9,7,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,"No"
38,688,23,4,4,82,3,4,5745,18899,9,3,2,1,2,3,2,1,2,2,14,10,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"No"
35,809,16,3,1,84,4,2,2426,16479,0,3,3,1,5,3,4,0,3,1,13,6,5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"No"
32,585,10,3,1,56,3,3,3433,17360,6,3,1,1,3,2,2,1,3,1,13,10,5,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"No"
41,167,12,4,2,46,3,4,4766,9051,3,3,1,1,4,3,0,0,0,1,11,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"No"
39,505,2,4,3,64,3,3,10938,6420,0,4,4,0,1,3,6,11,8,3,25,20,19,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"No"
35,1146,26,4,3,31,3,4,8837,16642,1,3,3,0,2,3,0,1,7,3,16,9,9,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,"No"
25,949,1,3,1,81,3,4,3229,4910,4,3,2,1,2,2,2,0,2,1,11,7,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"No"
43,1034,16,3,4,80,3,4,16064,7744,5,4,3,1,3,3,13,1,9,4,22,22,17,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,"No"
30,921,1,3,4,38,1,3,3833,24375,3,4,3,2,2,3,2,0,2,1,21,7,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"No"
36,329,16,4,3,98,2,1,5647,13494,4,3,1,2,3,2,2,0,2,2,13,11,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
30,1339,5,3,2,41,3,4,9419,8053,2,3,3,1,2,3,9,7,4,3,12,12,10,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
37,1372,1,3,4,42,3,4,2115,15881,1,3,2,0,3,3,12,5,7,1,12,17,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"No"
50,939,24,3,4,95,3,3,13973,4161,3,3,4,1,2,3,11,1,5,4,18,22,12,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"No"
34,304,2,3,4,60,3,4,6274,18686,1,4,3,0,5,3,5,1,4,2,22,6,6,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,"No"
44,1112,1,4,1,50,2,3,5985,26894,4,3,2,0,1,4,2,0,2,2,11,10,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,"No"
31,329,1,2,4,98,2,1,2218,16193,1,3,3,1,3,3,2,3,2,1,12,4,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"No"
38,201,10,3,2,99,1,3,13206,3376,3,3,1,1,3,3,16,1,11,3,12,20,18,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"No"
35,682,18,4,2,71,3,1,5561,15975,0,3,4,1,2,1,3,0,4,2,16,6,5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
46,734,2,4,3,46,3,4,19328,14218,7,3,3,1,3,3,1,2,2,5,17,24,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"No"
37,482,3,3,3,36,3,3,9434,9606,1,3,3,1,2,3,7,7,8,3,15,10,10,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"No"
25,685,1,3,1,62,3,3,4898,7505,0,3,4,2,3,3,2,1,2,2,12,5,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"No"
44,381,24,3,1,49,1,3,3708,2104,2,3,3,0,5,3,2,1,4,1,14,9,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"No"
39,412,13,4,3,94,2,2,17123,17334,6,3,4,2,4,3,9,15,2,4,13,21,19,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,"No"
36,132,6,3,2,55,4,4,3038,22002,3,3,2,0,3,3,0,0,0,1,12,5,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"No"
38,1084,29,3,4,54,3,4,6261,4185,3,3,1,1,3,1,7,1,7,2,18,9,7,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"No"
21,391,15,2,3,96,3,4,1232,19281,1,3,4,0,6,3,0,0,0,1,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"No"
36,917,6,4,3,60,1,3,2741,6865,1,3,3,1,4,3,7,1,7,1,14,7,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"No"
39,792,1,3,4,77,3,4,6472,8989,1,3,4,1,2,3,8,5,8,2,15,9,9,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"No"
30,721,1,2,3,58,3,4,4011,10781,1,4,4,0,2,3,8,3,7,2,23,12,12,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"No"
58,1055,1,3,4,76,3,1,19701,22456,3,4,3,1,3,3,8,1,5,5,21,32,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"No"
53,238,1,1,4,34,3,1,8381,7507,7,4,4,0,2,4,7,8,10,2,20,18,14,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,"No"
38,330,17,1,3,65,2,3,8823,24608,0,3,1,1,4,2,9,1,9,3,18,20,19,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"No"
30,1012,5,4,2,75,2,4,3761,2373,9,3,2,1,3,2,4,0,3,1,12,10,5,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"No"
48,277,6,3,1,97,2,3,4240,13119,2,3,4,0,0,3,2,2,2,2,13,19,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"No"
50,1234,20,5,2,41,3,3,11245,20689,2,3,3,1,3,3,8,12,13,4,15,32,30,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"No"
33,750,22,2,3,95,3,2,6146,15480,0,3,1,1,2,4,7,0,7,2,13,8,7,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
30,241,7,3,2,48,2,2,2141,5348,1,3,2,1,3,2,4,1,1,1,12,6,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"No"
46,1485,18,3,3,87,3,3,4810,26314,2,3,3,1,5,2,7,0,8,2,14,19,10,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,"No"
